Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
French Polynesia,PYF,56.282,56.708,57.093,57.465,57.845,58.242,58.654,59.061,59.452,59.828,60.184,60.518,60.836,61.147,61.465,61.816,62.23,62.717,63.278,63.902,64.562,65.22,65.84,66.394,66.871,67.267,67.594,67.879,68.149,68.418,68.7,69.005,69.332,69.68,70.047,70.43,70.821,71.209,71.587,71.955,72.313,72.669,73.029,73.396,73.766,74.132,74.486,74.818,75.123,75.397,75.643,75.862,76.065,76.257,76.444,76.628,76.813
Qatar,QAT,61.094,61.848,62.603,63.356,64.105,64.848,65.582,66.302,67.002,67.675,68.313,68.91,69.465,69.976,70.446,70.877,71.274,71.644,71.995,72.329,72.649,72.956,73.247,73.52,73.777,74.017,74.241,74.448,74.64,74.818,74.984,75.138,75.283,75.42,75.551,75.678,75.802,75.924,76.045,76.164,76.279,76.387,76.488,76.581,76.668,76.754,76.843,76.94,77.049,77.169,77.301,77.443,77.59,77.739,77.888,78.036,78.184
Romania,ROU,65.6424390243903,66.4158780487805,67.0290731707317,67.4410731707317,67.6504390243903,67.6978536585366,67.6594634146341,67.6269024390244,67.671243902439,67.8149268292683,68.0564146341464,68.5041463414634,68.470243902439,69.0056097560976,69.499756097561,69.6139024390244,69.6987804878049,69.7419512195122,69.4804878048781,69.1531707317073,69.0909756097561,69.3682926829268,69.5317073170732,69.7263414634147,69.6587804878049,69.7068292682927,69.4963414634146,69.2268292682927,69.3880487804878,69.5307317073171,69.7412195121951,69.7843902439024,69.7843902439024,69.5634146341464,69.509756097561,69.4560975609756,69.1048780487805,69.0048780487805,69.8073170731708,70.5121951219512,71.1634146341463,71.1609756097561,71.009756097561,71.309756097561,71.5942756097561,71.8788951219512,72.1634146341463,72.5658536585366,72.5658536585366,73.309756097561,73.4585365853659,74.409756097561,74.4121951219512,75.0634146341463,74.9609756097561,75.0121951219512,75.0121951219512
Russian Federation,RUS,66.0552926829268,66.5970243902439,67.0214146341464,67.3399024390244,67.566512195122,67.7188536585366,67.812512195122,67.8601463414634,67.8743414634146,67.8671219512195,68.1336585365854,68.3765853658537,68.3085365853659,68.2946341463415,68.320243902439,67.7239024390244,67.4875609756098,67.3763414634146,67.3909756097561,67.1143902439024,67.0339024390244,67.2639024390244,67.8060975609756,67.6526829268293,67.2026829268293,67.8568292682927,69.389756097561,69.44,69.4643902439024,69.1717073170732,68.8860975609756,68.4743902439024,66.8731707317073,64.9358536585366,64.4670731707317,64.6907317073171,65.8541463414634,66.6987804878049,67.029756097561,65.9821951219512,65.4836585365854,65.3834146341463,65.1287804878049,65.0478048780488,65.4709756097561,65.529756097561,66.7275609756098,67.5868292682927,67.9492682926829,68.6846341463415,68.8412195121951,69.6839024390244,70.0721951219512,70.5787804878049,70.7436585365854,71.1682926829268,71.5929268292683
Rwanda,RWA,42.292,42.592,42.883,43.16,43.418,43.65,43.847,44.009,44.141,44.249,44.338,44.412,44.485,44.577,44.709,44.932,45.3,45.824,46.485,47.241,48.085,49.013,49.934,50.708,51.177,50.948,49.579,46.969,43.264,38.782,34.217,30.434,28.102,27.61,29.003,31.977,35.923,40.013,43.596,46.412,48.415,49.793,50.97,52.268,53.755,55.43,57.219,58.971,60.565,61.962,63.14,64.106,64.911,65.598,66.188,66.696,67.129
Saudi Arabia,SAU,45.638,46.145,46.665,47.207,47.781,48.407,49.105,49.883,50.744,51.682,52.693,53.765,54.876,56.001,57.12,58.216,59.274,60.291,61.263,62.181,63.041,63.84,64.586,65.285,65.938,66.548,67.115,67.64,68.129,68.586,69.017,69.428,69.822,70.201,70.567,70.922,71.266,71.594,71.902,72.187,72.44,72.651,72.82,72.948,73.041,73.112,73.176,73.245,73.331,73.44,73.574,73.73,73.896,74.066,74.234,74.4,74.561
Sudan,SDN,48.194,48.618,49.035,49.446,49.852,50.257,50.663,51.069,51.469,51.86,52.234,52.583,52.901,53.184,53.43,53.638,53.807,53.946,54.061,54.161,54.253,54.342,54.435,54.534,54.645,54.768,54.901,55.039,55.182,55.334,55.5,55.688,55.902,56.145,56.417,56.716,57.036,57.372,57.718,58.07,58.43,58.801,59.184,59.582,59.993,60.416,60.854,61.3,61.749,62.193,62.62,63.019,63.384,63.712,64.002,64.257,64.486
Senegal,SEN,38.223,38.38,38.462,38.477,38.449,38.407,38.386,38.424,38.558,38.816,39.227,39.814,40.562,41.445,42.442,43.521,44.641,45.767,46.869,47.927,48.944,49.94,50.938,51.945,52.946,53.914,54.813,55.61,56.283,56.818,57.202,57.43,57.529,57.535,57.48,57.405,57.344,57.328,57.383,57.533,57.796,58.18,58.665,59.23,59.859,60.541,61.263,62.008,62.755,63.485,64.177,64.814,65.393,65.914,66.376,66.784,67.146
Singapore,SGP,65.6598292682927,66.0871951219512,66.432243902439,66.7008048780488,66.9102195121951,67.0858048780488,67.2559512195122,67.4457317073171,67.6737317073171,67.9510731707317,68.2794146341463,68.6504634146342,69.0429024390244,69.4403170731707,69.8347804878049,70.2197073170732,70.5939756097561,70.9609024390244,71.3233414634146,71.6827317073171,72.190243902439,72.5878048780488,72.6878048780488,73.0365853658537,73.290243902439,73.890243902439,74.2463414634146,74.5487804878049,74.6975609756098,74.9463414634146,75.2951219512195,75.6463414634146,75.9463414634146,76.0463414634146,76.1975609756098,76.2951219512195,76.5951219512195,76.8975609756098,77.3,77.5512195121951,77.9512195121951,78.2512195121951,78.5512195121951,79.0390243902439,79.490243902439,79.990243902439,80.1414634146341,80.4414634146342,80.790243902439,81.2414634146342,81.5414634146342,81.7439024390244,81.9951219512195,82.2463414634147,82.4951219512195,82.7439024390244,82.7951219512195
Solomon Islands,SLB,49.174,49.679,50.183,50.688,51.194,51.701,52.208,52.717,53.227,53.737,54.252,54.78,55.319,55.862,56.398,56.919,57.417,57.876,58.276,58.594,58.778,58.774,58.574,58.203,57.705,57.162,56.677,56.337,56.204,56.306,56.638,57.162,57.796,58.471,59.153,59.822,60.475,61.127,61.788,62.449,63.103,63.744,64.368,64.971,65.549,66.104,66.635,67.147,67.641,68.118,68.572,69.001,69.4,69.771,70.113,70.43,70.726
Sierra Leone,SLE,30.371,30.579,30.789,31.012,31.263,31.572,31.973,32.481,33.098,33.812,34.601,35.435,36.272,37.073,37.809,38.468,39.046,39.555,39.998,40.365,40.641,40.808,40.861,40.796,40.616,40.312,39.873,39.318,38.683,38.01,37.348,36.746,36.246,35.888,35.705,35.729,35.98,36.432,37.055,37.822,38.702,39.66,40.66,41.669,42.66,43.624,44.566,45.5,46.432,47.348,48.224,49.034,49.762,50.401,50.951,51.423,51.835
El Salvador,SLV,49.969,50.637,51.264,51.847,52.385,52.883,53.349,53.792,54.215,54.617,54.987,55.31,55.576,55.783,55.937,56.04,56.097,56.129,56.164,56.233,56.378,56.642,57.042,57.585,58.267,59.082,60.011,61.01,62.032,63.039,63.99,64.85,65.609,66.267,66.818,67.27,67.64,67.958,68.253,68.541,68.834,69.135,69.44,69.743,70.048,70.357,70.668,70.98,71.291,71.599,71.902,72.195,72.479,72.753,73.015,73.267,73.512
Somalia,SOM,36.977,37.375,37.774,38.176,38.579,38.982,39.384,39.784,40.179,40.571,40.958,41.344,41.728,42.112,42.495,42.877,43.259,43.639,44.012,44.374,44.724,45.065,45.391,45.693,45.957,46.142,46.196,46.111,45.908,45.631,45.375,45.258,45.359,45.72,46.335,47.148,48.065,48.963,49.751,50.389,50.867,51.211,51.49,51.761,52.042,52.344,52.666,52.996,53.323,53.652,53.986,54.332,54.694,55.072,55.467,55.876,56.293
South Sudan,SSD,31.697,32.125,32.55,32.975,33.402,33.828,34.248,34.656,35.051,35.432,35.807,36.186,36.575,36.974,37.378,37.767,38.118,38.417,38.662,38.861,39.033,39.206,39.41,39.671,40.005,40.423,40.931,41.513,42.149,42.825,43.525,44.232,44.933,45.612,46.258,46.859,47.409,47.916,48.386,48.825,49.239,49.631,50.013,50.393,50.782,51.19,51.627,52.095,52.591,53.113,53.655,54.206,54.756,55.294,55.817,56.322,56.811
Sao Tome and Principe,STP,50.364,50.944,51.512,52.063,52.597,53.118,53.638,54.165,54.709,55.272,55.859,56.476,57.114,57.758,58.389,58.977,59.487,59.902,60.213,60.425,60.554,60.628,60.683,60.75,60.842,60.969,61.126,61.297,61.47,61.641,61.808,61.972,62.133,62.294,62.454,62.611,62.76,62.902,63.041,63.181,63.338,63.526,63.754,64.021,64.322,64.641,64.956,65.248,65.5,65.709,65.875,66.008,66.125,66.241,66.361,66.488,66.624
Suriname,SUR,59.66,60.026,60.386,60.749,61.117,61.491,61.867,62.239,62.599,62.943,63.268,63.568,63.844,64.1,64.339,64.57,64.806,65.054,65.315,65.587,65.863,66.128,66.371,66.582,66.758,66.902,67.019,67.12,67.214,67.305,67.393,67.478,67.554,67.62,67.677,67.722,67.751,67.768,67.781,67.798,67.838,67.918,68.051,68.239,68.48,68.768,69.089,69.422,69.749,70.057,70.335,70.578,70.79,70.976,71.138,71.279,71.405
Slovak Republic,SVK,69.9236585365854,70.2508536585366,70.4722926829268,70.5949268292683,70.6327804878049,70.6033658536585,70.525243902439,70.4185365853659,70.3068292682927,70.2057073170732,70.134243902439,70.0994878048781,70.0989268292683,70.1250731707317,70.1759024390244,70.2448780487805,70.3224634146341,70.3986097560976,70.465243902439,70.5199024390244,70.4085365853659,70.6292682926829,70.6890243902439,70.4790243902439,70.7509756097561,70.7346341463415,71.0212195121951,71.0887804878049,71.2078048780488,71.0263414634146,70.9326829268293,70.8829268292683,71.7951219512195,72.4487804878049,72.3,72.2536585365854,72.6536585365854,72.7048780487805,72.5512195121951,72.9024390243902,73.0512195121951,73.4024390243903,73.6048780487805,73.6048780487805,73.9585365853659,73.9048780487805,74.2048780487805,74.2073170731707,74.7048780487805,74.909756097561,75.1121951219512,75.9585365853659,76.109756097561,76.4121951219512,76.8121951219512,76.5634146341463,76.5634146341463
Slovenia,SVN,68.9780487804878,68.9780487804878,68.9780487804878,68.6219512195122,68.6634146341463,68.3658536585366,69.0121951219512,69.3658536585366,68.9170731707317,68.3609756097561,68.609756097561,68.8341463414634,69.0585365853659,69.4048780487805,70.1609756097561,70.3585365853659,70.3073170731707,70.5560975609756,70.7024390243902,70.8536585365854,71.1048780487805,71.2048780487805,71.0536585365854,70.5414634146342,70.9024390243903,71.3512195121951,71.8024390243903,72.0024390243902,72.4463414634146,72.7048780487805,73.2048780487805,73.3536585365854,73.3048780487805,73.2536585365854,73.4048780487805,73.9585365853659,74.4585365853658,74.7073170731707,74.8073170731708,75.009756097561,75.4121951219512,75.7585365853659,76.0073170731707,76.8585365853659,77.2073170731707,77.6121951219512,78.0865853658537,78.5609756097561,78.7658536585366,78.9707317073171,79.4219512195122,79.9707317073171,80.1243902439024,80.3219512195122,81.0780487804878,80.7756097560976,80.7756097560976
Sweden,SWE,73.0056097560976,73.4743902439024,73.3504878048781,73.5553658536585,73.7331707317073,73.8617073170732,74.0785365853659,74.1224390243903,73.9729268292683,74.0848780487805,74.6492682926829,74.6239024390244,74.7180487804878,74.8673170731707,74.9804878048781,74.9846341463415,74.9692682926829,75.379756097561,75.4690243902439,75.5241463414634,75.7409756097561,76.0260975609756,76.3273170731707,76.5517073170732,76.8158536585366,76.6678048780488,76.9312195121951,77.0921951219512,76.9792682926829,77.7268292682927,77.5368292682927,77.6668292682927,77.9987804878049,78.0604878048781,78.650243902439,78.7404878048781,78.9590243902439,79.1975609756098,79.3390243902439,79.4414634146342,79.6439024390244,79.7951219512195,79.8463414634146,80.0951219512195,80.4975609756098,80.5463414634146,80.7487804878049,80.9,81.1,81.3512195121951,81.4512195121951,81.8024390243903,81.7048780487805,81.9560975609756,82.2536585365854,82.2048780487805,82.2048780487805
Swaziland,SWZ,44.285,44.584,44.871,45.155,45.446,45.762,46.118,46.522,46.979,47.487,48.041,48.628,49.232,49.84,50.448,51.057,51.674,52.307,52.963,53.64,54.348,55.098,55.881,56.677,57.46,58.208,58.9,59.505,59.983,60.292,60.369,60.155,59.639,58.836,57.771,56.464,54.942,53.285,51.594,49.968,48.521,47.352,46.508,46.018,45.905,46.185,46.846,47.805,48.969,50.26,51.598,52.912,54.158,55.296,56.287,57.107,57.754
Syrian Arab Republic,SYR,51.971,52.568,53.176,53.797,54.435,55.096,55.788,56.51,57.26,58.03,58.814,59.6,60.378,61.137,61.872,62.579,63.258,63.914,64.552,65.172,65.774,66.359,66.928,67.477,68.005,68.508,68.981,69.423,69.831,70.207,70.553,70.871,71.167,71.444,71.708,71.961,72.205,72.439,72.664,72.882,73.11,73.371,73.663,73.967,74.25,74.43,74.412,74.152,73.648,72.939,72.108,71.27,70.549,70.046,69.817,69.904,70.31
Chad,TCD,38.019,38.279,38.536,38.795,39.061,39.346,39.666,40.028,40.432,40.872,41.332,41.792,42.233,42.638,43.003,43.327,43.619,43.892,44.161,44.43,44.704,44.986,45.269,45.55,45.824,46.082,46.315,46.52,46.692,46.835,46.952,47.053,47.148,47.243,47.339,47.431,47.505,47.556,47.582,47.59,47.593,47.603,47.638,47.716,47.848,48.054,48.349,48.729,49.182,49.691,50.233,50.778,51.3,51.778,52.204,52.575,52.903
Togo,TGO,40.297,40.941,41.58,42.215,42.846,43.473,44.098,44.72,45.339,45.955,46.568,47.175,47.777,48.371,48.958,49.537,50.112,50.683,51.246,51.799,52.339,52.863,53.365,53.839,54.276,54.673,55.028,55.337,55.592,55.784,55.888,55.873,55.734,55.485,55.146,54.756,54.359,54.0,53.72,53.544,53.489,53.551,53.707,53.935,54.23,54.598,55.048,55.578,56.174,56.814,57.465,58.092,58.668,59.174,59.601,59.949,60.232
Thailand,THA,54.703,55.235,55.747,56.233,56.694,57.136,57.567,58.0,58.444,58.905,59.387,59.888,60.405,60.93,61.46,61.986,62.496,62.987,63.464,63.936,64.433,64.993,65.635,66.353,67.128,67.911,68.642,69.266,69.747,70.073,70.25,70.303,70.283,70.241,70.204,70.192,70.214,70.266,70.346,70.462,70.624,70.841,71.11,71.424,71.775,72.149,72.534,72.915,73.279,73.617,73.923,74.197,74.446,74.678,74.895,75.103,75.303
Tajikistan,TJK,56.152,56.572,56.995,57.419,57.843,58.261,58.667,59.059,59.432,59.784,60.114,60.422,60.711,60.986,61.247,61.499,61.743,61.982,62.216,62.445,62.679,62.926,63.184,63.442,63.684,63.869,63.946,63.896,63.724,63.455,63.149,62.88,62.719,62.71,62.869,63.185,63.618,64.105,64.591,65.053,65.485,65.894,66.303,66.727,67.163,67.607,68.052,68.487,68.902,69.29,69.644,69.958,70.234,70.477,70.69,70.879,71.051
Turkmenistan,TKM,54.471,54.897,55.326,55.757,56.186,56.609,57.021,57.417,57.794,58.147,58.472,58.765,59.028,59.267,59.488,59.703,59.925,60.163,60.422,60.701,60.999,61.311,61.622,61.92,62.193,62.426,62.605,62.727,62.797,62.82,62.811,62.784,62.761,62.757,62.785,62.85,62.952,63.083,63.237,63.412,63.613,63.842,64.101,64.386,64.693,65.017,65.354,65.695,66.031,66.355,66.657,66.928,67.167,67.375,67.552,67.704,67.835
Timor-Leste,TLS,33.729,34.229,34.73,35.232,35.734,36.272,36.894,37.596,38.335,39.041,39.528,39.574,39.085,38.077,36.659,35.092,33.714,32.826,32.628,33.177,34.419,36.184,38.174,40.132,41.932,43.481,44.749,45.82,46.773,47.638,48.469,49.332,50.273,51.317,52.467,53.696,54.954,56.179,57.325,58.38,59.36,60.304,61.251,62.223,63.209,64.175,65.068,65.842,66.472,66.956,67.313,67.578,67.805,68.033,68.285,68.569,68.881
Tonga,TON,61.401,61.767,62.13,62.488,62.84,63.188,63.533,63.876,64.215,64.55,64.876,65.189,65.486,65.766,66.03,66.28,66.521,66.757,66.994,67.232,67.476,67.725,67.978,68.23,68.478,68.716,68.936,69.136,69.313,69.468,69.603,69.722,69.832,69.94,70.05,70.164,70.285,70.411,70.541,70.674,70.811,70.949,71.089,71.229,71.367,71.504,71.639,71.773,71.906,72.039,72.173,72.308,72.446,72.588,72.732,72.88,73.029
Trinidad and Tobago,TTO,62.625,63.217,63.723,64.125,64.422,64.621,64.742,64.822,64.892,64.973,65.081,65.228,65.407,65.61,65.833,66.067,66.3,66.519,66.714,66.882,67.022,67.138,67.239,67.335,67.428,67.523,67.62,67.719,67.817,67.914,68.007,68.094,68.171,68.238,68.296,68.344,68.384,68.419,68.452,68.489,68.532,68.584,68.648,68.724,68.816,68.927,69.06,69.214,69.384,69.567,69.756,69.942,70.118,70.28,70.426,70.556,70.673
Tunisia,TUN,42.021,42.656,43.351,44.109,44.931,45.82,46.78,47.804,48.881,50.0,51.145,52.3,53.452,54.591,55.705,56.795,57.867,58.929,59.98,61.01,62.0,62.925,63.771,64.532,65.214,65.834,66.417,66.991,67.576,68.176,68.788,69.401,69.99,70.54,71.043,71.496,71.898,72.259,72.586,72.883,73.155,73.402,73.629,73.836,74.026,74.2,74.352,74.483,74.595,74.695,74.793,74.9,75.023,75.167,75.335,75.525,75.731
Turkey,TUR,45.369,46.093,46.83,47.573,48.312,49.035,49.733,50.406,51.053,51.678,52.286,52.887,53.492,54.109,54.741,55.387,56.046,56.709,57.37,58.023,58.667,59.297,59.915,60.52,61.111,61.682,62.231,62.758,63.266,63.763,64.256,64.757,65.275,65.815,66.377,66.963,67.57,68.189,68.807,69.417,70.008,70.571,71.102,71.6,72.06,72.481,72.866,73.219,73.549,73.859,74.154,74.437,74.711,74.977,75.239,75.498,75.755
Tanzania,TZA,43.686,43.94,44.195,44.456,44.731,45.022,45.33,45.654,45.993,46.345,46.718,47.119,47.546,47.992,48.447,48.891,49.306,49.675,49.987,50.237,50.429,50.576,50.692,50.788,50.863,50.904,50.888,50.803,50.651,50.447,50.206,49.953,49.719,49.54,49.444,49.46,49.609,49.889,50.297,50.831,51.493,52.281,53.173,54.142,55.161,56.196,57.218,58.209,59.156,60.048,60.893,61.713,62.528,63.348,64.163,64.95,65.675
Uganda,UGA,43.991,44.568,45.156,45.748,46.332,46.891,47.407,47.865,48.258,48.578,48.827,49.01,49.142,49.236,49.301,49.347,49.384,49.412,49.426,49.419,49.374,49.272,49.096,48.842,48.512,48.104,47.625,47.097,46.549,46.012,45.509,45.058,44.676,44.388,44.223,44.22,44.415,44.811,45.397,46.16,47.077,48.12,49.242,50.394,51.538,52.64,53.681,54.66,55.574,56.409,57.153,57.796,58.347,58.819,59.224,59.575,59.889
Ukraine,UKR,68.2995365853659,68.7638536585366,69.1460975609756,69.4577073170732,69.7082195121951,69.9056341463415,70.0565365853659,70.1611219512195,70.2230731707317,70.2475609756098,70.2352195121951,70.1826341463415,70.0908536585366,69.9629268292683,69.8088536585366,69.6346341463415,69.4461707317073,69.2534390243902,69.0709024390244,68.9151219512195,68.8178292682927,68.8108292682927,68.901243902439,69.0774878048781,69.3173414634146,69.5747804878049,69.791243902439,70.4951219512195,70.4975609756098,70.5390243902439,70.1365853658537,68.8780487804878,69.0682926829269,68.4756097560976,67.8385365853659,67.1370731707317,66.8878048780488,67.2953658536585,67.9887804878049,68.2134146341463,67.859512195122,68.2870731707317,68.2756097560976,68.2107317073171,68.1853658536585,67.9568292682927,68.0775609756098,68.2221951219512,68.2514634146342,69.19,70.2653658536586,70.8092682926829,70.9441463414634,71.159512195122,71.1865853658537,71.189512195122,71.4763414634146
Uruguay,URY,67.782,68.006,68.197,68.347,68.454,68.521,68.554,68.568,68.576,68.589,68.617,68.664,68.732,68.823,68.939,69.087,69.269,69.482,69.721,69.981,70.255,70.535,70.814,71.085,71.343,71.584,71.805,72.009,72.203,72.388,72.571,72.758,72.954,73.161,73.381,73.613,73.854,74.098,74.341,74.577,74.805,75.022,75.229,75.427,75.614,75.792,75.961,76.124,76.282,76.436,76.588,76.739,76.89,77.04,77.19,77.341,77.493
United States,USA,69.7707317073171,70.2707317073171,70.119512195122,69.9170731707317,70.1658536585366,70.2146341463415,70.2121951219512,70.5609756097561,69.9512195121951,70.5073170731708,70.8073170731707,71.1073170731707,71.1560975609756,71.3560975609756,71.9560975609756,72.6048780487805,72.8560975609756,73.2560975609756,73.3560975609756,73.8048780487805,73.609756097561,74.009756097561,74.3609756097561,74.4634146341463,74.5634146341464,74.5634146341464,74.6146341463415,74.7658536585366,74.7658536585366,75.0170731707317,75.2146341463415,75.3658536585366,75.6170731707317,75.419512195122,75.619512195122,75.6219512195122,76.0268292682927,76.4292682926829,76.5804878048781,76.5829268292683,76.6365853658537,76.8365853658537,76.9365853658537,77.0365853658537,77.4878048780488,77.4878048780488,77.6878048780488,77.9878048780488,78.0390243902439,78.390243902439,78.5414634146342,78.6414634146341,78.7414634146342,78.7414634146342,78.8414634146341,78.690243902439,78.690243902439
Uzbekistan,UZB,58.835,59.21,59.588,59.968,60.347,60.721,61.087,61.441,61.778,62.097,62.391,62.659,62.902,63.125,63.331,63.53,63.728,63.934,64.152,64.384,64.637,64.913,65.206,65.504,65.795,66.058,66.269,66.415,66.495,66.512,66.481,66.424,66.368,66.336,66.343,66.396,66.494,66.626,66.782,66.959,67.154,67.366,67.594,67.837,68.094,68.367,68.663,68.982,69.319,69.665,70.005,70.322,70.604,70.844,71.039,71.192,71.314
St. Vincent and the Grenadines,VCT,58.03,59.134,60.176,61.124,61.96,62.677,63.286,63.815,64.289,64.718,65.1,65.431,65.707,65.933,66.122,66.297,66.481,66.69,66.935,67.219,67.537,67.874,68.21,68.528,68.819,69.083,69.322,69.545,69.758,69.958,70.14,70.298,70.425,70.52,70.585,70.62,70.628,70.618,70.6,70.587,70.593,70.635,70.719,70.846,71.014,71.218,71.446,71.683,71.914,72.13,72.327,72.501,72.657,72.802,72.935,73.06,73.179
"Venezuela, RB",VEN,59.253,59.829,60.395,60.948,61.488,62.017,62.539,63.056,63.57,64.076,64.569,65.041,65.485,65.899,66.279,66.63,66.956,67.265,67.56,67.844,68.114,68.365,68.593,68.795,68.975,69.133,69.274,69.403,69.529,69.659,69.804,69.971,70.165,70.384,70.628,70.893,71.176,71.465,71.752,72.027,72.281,72.507,72.704,72.872,73.015,73.134,73.235,73.327,73.419,73.516,73.625,73.748,73.885,74.035,74.196,74.367,74.545
Virgin Islands (U.S.),VIR,66.2248536585366,66.4879756097561,66.7410975609756,66.9962195121951,67.2603658536585,67.540512195122,67.8351219512195,68.1381951219512,68.4427317073171,68.7482195121951,69.0511951219512,69.3511463414634,69.6466097560976,69.9355853658537,70.2175853658537,70.4900731707317,70.7505365853659,70.9999268292683,71.239243902439,71.4709756097561,71.7001219512195,71.9307073170732,72.166243902439,72.410243902439,72.6622195121951,72.9221707317073,73.1870487804878,73.4538536585366,73.7175853658537,73.978243902439,74.2358536585366,74.4919512195122,74.7470487804878,75.0026585365854,75.2572926829268,75.5099268292683,75.7590243902439,76.0025365853659,76.2369756097561,76.4618536585366,76.619512195122,77.6731707317073,77.6219512195122,77.5731707317073,77.8731707317073,77.4219512195122,78.4756097560976,76.8609756097561,77.2634146341463,77.6146341463415,77.9658536585366,78.4170731707317,78.6682926829268,78.8682926829268,78.9682926829268,79.1682926829268,79.2682926829268
Vietnam,VNM,59.041,59.722,60.391,61.024,61.585,61.968,62.042,61.773,61.192,60.391,59.571,58.989,58.835,59.214,60.123,61.458,63.021,64.559,65.871,66.877,67.553,67.953,68.214,68.45,68.699,68.982,69.3,69.626,69.94,70.242,70.536,70.826,71.113,71.399,71.685,71.968,72.248,72.519,72.781,73.03,73.265,73.487,73.695,73.893,74.082,74.263,74.438,74.609,74.777,74.946,75.117,75.294,75.476,75.663,75.855,76.052,76.253
Vanuatu,VUT,46.441,47.044,47.648,48.251,48.853,49.452,50.047,50.635,51.217,51.795,52.369,52.943,53.52,54.101,54.688,55.283,55.89,56.506,57.125,57.743,58.348,58.929,59.477,59.989,60.467,60.916,61.346,61.768,62.194,62.628,63.072,63.527,63.986,64.444,64.897,65.345,65.784,66.214,66.634,67.043,67.438,67.82,68.189,68.545,68.889,69.221,69.541,69.852,70.152,70.442,70.721,70.988,71.241,71.481,71.709,71.925,72.133
Samoa,WSM,49.748,50.249,50.75,51.252,51.756,52.261,52.766,53.271,53.774,54.276,54.777,55.278,55.778,56.278,56.779,57.281,57.784,58.288,58.792,59.295,59.797,60.296,60.791,61.283,61.772,62.265,62.764,63.273,63.792,64.319,64.851,65.384,65.91,66.424,66.919,67.389,67.827,68.234,68.612,68.967,69.305,69.637,69.97,70.314,70.673,71.051,71.451,71.866,72.288,72.71,73.122,73.513,73.875,74.206,74.504,74.77,75.013
"Yemen, Rep.",YEM,34.361,34.471,34.739,35.187,35.815,36.597,37.488,38.427,39.366,40.28,41.161,42.017,42.878,43.763,44.676,45.62,46.597,47.599,48.614,49.63,50.636,51.621,52.577,53.489,54.346,55.133,55.837,56.46,57.004,57.475,57.877,58.22,58.519,58.787,59.036,59.275,59.504,59.724,59.939,60.155,60.382,60.631,60.903,61.2,61.52,61.857,62.205,62.552,62.888,63.208,63.508,63.786,64.046,64.291,64.523,64.743,64.953
South Africa,ZAF,52.215,52.559,52.894,53.229,53.571,53.926,54.301,54.691,55.085,55.478,55.852,56.192,56.485,56.728,56.924,57.075,57.191,57.291,57.397,57.526,57.704,57.957,58.287,58.69,59.154,59.668,60.219,60.773,61.291,61.734,62.062,62.239,62.251,62.092,61.756,61.226,60.49,59.58,58.548,57.45,56.341,55.273,54.299,53.481,52.878,52.567,52.614,53.01,53.72,54.701,55.888,57.201,58.545,59.83,60.993,61.981,62.774
Zambia,ZMB,45.124,45.502,45.869,46.225,46.574,46.929,47.302,47.701,48.127,48.575,49.039,49.51,49.971,50.401,50.78,51.089,51.317,51.456,51.501,51.442,51.265,50.957,50.525,49.986,49.359,48.661,47.913,47.142,46.379,45.658,45.003,44.431,43.948,43.564,43.297,43.166,43.183,43.346,43.653,44.104,44.702,45.448,46.33,47.33,48.432,49.63,50.929,52.313,53.749,55.194,56.588,57.872,59.011,59.982,60.775,61.397,61.874
Zimbabwe,ZWE,51.565,51.938,52.3,52.651,52.993,53.325,53.648,53.965,54.28,54.597,54.92,55.25,55.592,55.948,56.324,56.733,57.194,57.708,58.259,58.828,59.39,59.921,60.386,60.746,60.965,60.999,60.816,60.411,59.794,58.971,57.944,56.72,55.337,53.854,52.329,50.811,49.34,47.955,46.705,45.647,44.841,44.326,44.109,44.188,44.571,45.282,46.344,47.719,49.337,51.122,52.975,54.8,56.516,58.053,59.36,60.398,61.163
